0.78196,-0.041899,0.44913,-0.010291,1.2857,0,-10.986,3.8989e-05,0.045648,0,0.099897,-2.7774,-0.1553,1.5041,0.2552,-0.057639,-0.0056531,1,0,0,0,0,0,1
0.34953,0.11618,-0.30572,-0.14742,0.76237,0,24.802,2.8164e-05,0.065837,0,0.2881,-0.9771,0.3219,0.52702,-0.033804,0.028819,-0.00074954,1,0,0,0,0,0,2
0.50686,-0.94262,0.60004,-0.23025,1.482,-1,197.6,-3.3314e-05,0.36883,0,-1.0645,0.015387,0.1306,-0.3116,-1.1951,0.10234,-0.0010618,1,0,0,0,0,0,4
0.45947,-0.6592,0.11501,-0.024504,1.3906,0,89.136,3.1009e-05,0.4756,0,-0.2358,0.19619,0.901,0.91171,-1.1368,0.13901,-0.0021554,1,0,0,0,0,0,1
0.5738,-0.37257,-0.13442,-0.24333,1.7577,0,259.47,-3.7352e-05,0.53544,-1,-0.7883,-0.62704,1.1982,0.78476,-1.9865,0.13491,-0.0019175,1,0,0,0,0,0,3
0.54263,-0.07647,0.18561,-0.88365,1.8604,0,289.9,-3.847e-05,1.1006,0,0.039399,-2.0158,1.6581,-0.61935,-1.6187,0.15518,-0.0014754,1,0,0,0,0,0,1
0.46636,-0.12387,-0.28763,-0.49458,1.1816,0,208.74,-4.2922e-05,0.95742,0,-1.5235,-1.5734,0.013799,2.312,-1.5373,0.16272,-0.0040352,1,0,0,0,0,0,1
0.35396,-0.25881,0.39887,-0.57627,1.9242,0,165.36,-3.9222e-05,1.032,-1,-1.198,0.25774,0.5107,-0.30775,-1.7087,0.16349,-0.00060238,1,0,0,0,0,0,1
0.42793,-0.2103,-0.21248,-0.51744,1.0161,0,108.31,-1.5977e-05,0.41144,0,0.032901,-0.89247,0.5008,0.46162,-0.4679,0.1213,-0.0014714,1,0,0,0,0,0,1
0.45586,-0.26252,-0.22249,0.0090951,0.90665,0,153.19,7.3223e-05,0.15355,-1,-0.082605,-0.9848,-0.0027969,2.0273,-0.079808,0.057639,-0.0024041,1,0,0,0,0,0,3
0.45343,-0.058985,0.45569,0.32282,0.7445,0,92.665,-3.9523e-05,0.5339,0,-0.1235,0.053856,-0.2194,0.11156,0.095901,0.0082341,0.00061102,1,0,0,0,0,0,1
0.65446,-0.19552,0.58386,-0.75174,1.4709,0,82.907,-3.0548e-05,0.63168,0,-0.8876,-3.1083,0.051101,0.065397,-0.9387,0.13362,-0.0038485,1,0,0,0,0,0,2
0.70979,-0.50474,-0.15219,-0.48452,2.3367,-13,375.35,-2.8778e-05,1.2779,0,-1.1601,-0.18465,0.5281,0.12695,-1.6882,0.14986,-0.0020679,1,0,0,0,0,0,1
