0.84489,-0.91713,-0.64553,0.4752,4.7935,-3,-139.94,-2.4415e-05,-0.0111,-1,3.2083,2.9275,1.3814,0.50779,1.8269,0.059942,0.0016661,1.125
1.1223,-0.58779,-0.49305,0.97274,5.4379,2,-211.76,4.3737e-05,-0.17219,0,3.3282,2.0619,1.1833,2.839,2.1449,0.02055,-0.0004079,1.125
0.56421,-1.3964,-0.077455,1.444,6.417,2,-120.89,-2.1341e-05,0.33023,0,2.4231,3.1506,0.43308,2.2312,1.99,0.095246,0.0033281,1.125
1.2319,-0.26462,-0.99592,1.0812,5.582,2,-331.13,4.3573e-05,-0.41291,0,3.8662,2.0119,1.002,0.89632,2.8642,-0.032538,0.0038144,1.125
0.92473,-0.93245,-0.81215,0.622,7.8018,-15,-104.03,5.4789e-05,0.54049,-1,1.9343,3.089,1.4009,0.81169,0.53341,0.086679,0.0017003,1.375
0.90236,-0.88555,-0.84239,0.7441,6.9671,-11,19.418,-1.3369e-05,0.79913,0,2.418,2.8044,1.2082,0.49625,1.2098,0.088504,0.0024961,1.125
0.68251,-0.45727,-0.50459,0.34496,6.331,2,-66.027,-2.3061e-05,0.62186,0,3.6175,0.97326,2.3382,-0.25005,1.2793,0.093824,0.0030885,1.125
0.83124,-0.73706,-1.0856,0.75014,5.7585,-14,-17.338,-7.3403e-06,0.79268,0,0.97489,1.5311,1.3502,-0.3116,-0.37529,0.090726,0.0016675,1.5
0.35774,-1.0069,-0.14067,0.51479,6.5445,2,-171.39,-7.02e-06,0.23342,-1,1.7552,-0.096172,0.53868,2.5312,1.2165,0.091684,0.0004876,2.5
0.74404,-0.4227,-0.24107,1.2183,5.0359,2,-366.92,5.4398e-05,-0.4331,0,3.678,0.21158,0.52478,1.8734,3.1532,-0.119,-0.0010892,2
0.8778,-1.1202,-0.56318,0.58958,9.7897,-18,-0.44891,-1.1973e-05,1.0109,-1,1.5823,3.0929,1.2431,2.6159,0.3392,0.088956,0.0016456,1.25
0.99843,-1.3234,-0.090158,0.99836,6.5908,1,-158.33,-1.7905e-05,-0.10991,0,2.5136,3.0044,0.81068,0.057703,1.7029,0.040981,0.0035021,1.25
