0.64666,0.279,1.2308,-1.0711,1.4871,0,1.3527,2.1069e-05,0.0028931,-1,0.69409,-1.0589,-0.32707,-1.8556,1.0212,-0.027373,-0.00077136,3.25
0.56223,-0.37572,0.49114,-0.50016,1.3313,-2,-16.709,-1.7265e-08,0.094051,0,0.9218,-0.45381,0.2783,-0.45381,0.64349,0.087593,0.0010757,1.625
0.46514,-0.094729,0.22924,-0.66783,1.2173,-1,21.462,1.4239e-05,0.50931,0,0.55139,0.99839,-0.1843,-2.6725,0.73569,0.10477,0.0033833,2
0.54939,-0.59982,0.31883,-0.29804,0.33773,-2,20.231,-1.5605e-05,2.6158,-1,0.21651,1.8657,0.3928,0.12102,-0.17629,0.13042,0.0026211,1.375
0.5572,-0.39651,0.35363,-0.57016,2.1449,-2,33.508,-1.2582e-05,1.1985,-1,0.9579,-1.0286,0.3773,0.44373,0.5806,0.12904,0.0019144,1.125
0.47041,-0.60812,0.88607,-0.52942,1.3717,-1,-1.0814,2.6178e-05,0.1574,0,0.7467,-0.28237,0.3216,0.070593,0.4251,0.049271,-0.0010966,2.5
0.55664,-0.29179,0.55465,-0.62967,1.3737,-2,31.65,4.2819e-06,0.30372,0,1.0172,-0.37314,-0.012697,-0.050424,1.0299,0.09385,0.00067587,1.875
0.4711,0.0781,0.5418,-0.51404,1.1743,0,-31.781,1.1807e-05,0.14671,-2,1.5173,-0.86729,0.2051,-0.91771,1.3122,0.095257,-0.00065948,2.625
0.49515,-0.61572,0.62046,-0.62344,1.1232,-1,31.852,-6.5175e-06,0.52793,0,0.078896,1.0992,0.108,-2.8641,-0.029105,0.11352,0.0036724,1.625
0.49354,-0.67702,0.84121,-0.68627,1.4061,-1,13.186,1.6211e-05,0.35493,0,0.6684,-0.16136,0.5075,0.050424,0.1609,0.073474,0.0016768,2.375
0.41626,0.32082,0.49954,-0.4347,0.37002,0,-52.444,5.4592e-06,-0.077489,0,0.8428,-0.29246,-0.1446,-0.79669,0.9874,0.062797,-0.0025181,2.625
0.54752,-0.13041,0.22608,-0.182,0.32291,-4,-12.493,-1.5498e-06,0.43887,-1,1.3003,0.17144,0.3037,-1.9665,0.9966,0.10037,0.0037727,1.5
0.43789,0.061147,0.56836,-0.098106,0.64034,0,-19.328,1.0013e-05,0.076268,0,0.6737,0.020169,0.192,-2.5111,0.48171,0.073474,0.0035959,2.375
0.66956,-0.12159,0.33336,-0.75086,1.5225,-1,7.4882,1.5524e-05,0.59947,-1,0.68891,0.88746,-0.1242,-2.9044,0.81311,0.075802,0.003332,1.75
0.67885,-0.46378,0.29252,-0.47968,1.633,-2,16.184,2.9586e-07,0.39079,-1,0.7232,0.52441,0.024701,-0.71602,0.6985,0.089259,0.004351,1.375
