0.63161,0.49288,-0.19786,-0.32664,1.6747,1,-24.868,-1.996e-05,-0.15793,1,-0.9029,-2.1515,-0.28125,-0.14087,-0.62165,-0.05872,-0.0047902,1.625
0.47695,-0.17368,-0.21717,0.18758,0.86621,-1,-16.347,-2.3227e-05,-0.22493,0,0.011796,-0.10245,0.3507,-0.14087,-0.33891,-0.024724,-0.0027675,3.5
0.2526,-0.023684,0.069175,-0.11193,1.7615,0,-3.7353,-2.3406e-05,-0.030752,0,-0.17099,-2.2667,0.0022973,-0.15368,-0.17329,0.028997,-0.0013252,3.375
0.50785,-0.29381,-0.16672,0.032975,1.8515,1,21.909,-9.3246e-06,0.95738,1,-1.3054,-2.1643,0.1503,2.446,-1.4557,0.11242,-0.000608,1.375
0.44592,-0.28282,-0.3166,0.045965,0.96647,-1,-8.1283,-2.5454e-05,0.23176,1,-0.42089,-0.8196,-0.1132,1.3319,-0.30769,0.055266,-0.0029375,2.125
0.5433,-0.19652,-0.053258,0.034159,0.81168,0,-12.597,5.8766e-06,-0.25185,1,-0.069,-2.51,0.2592,-0.12806,-0.3282,-0.046055,-0.0053772,2.625
0.30672,-0.25887,-0.19421,0.14917,1.0494,1,-1.8248,-6.2048e-06,0.031959,0,-0.4753,0.076838,0.2388,-0.14087,-0.71411,0.0068081,0.00097128,3.5
0.41861,-0.12464,0.0075054,-0.08597,1.1163,-2,5.4752,-7.2726e-06,0.27544,-2,-0.8831,-2.6765,-0.20002,1.4855,-0.68308,0.045461,-0.0023878,2
0.42909,-0.27912,0.10808,0.028407,1.0256,0,-33.899,2.1216e-05,-0.25471,1,0.276,-2.4204,0.3092,-0.11526,-0.033204,-0.05872,-0.0030492,2.875
0.30331,0.0065826,-0.18484,0.11336,0.17063,1,2.7194,6.6195e-06,0.010491,1,0.096101,0.012806,0.268,3.2912,-0.1719,0.0068081,9.5574e-05,4
0.4274,-0.0013478,-0.32316,0.81377,0.97875,1,-25.768,-8.3335e-06,-0.22547,1,-0.068001,-0.10245,0.1476,-0.12806,-0.2156,-0.034797,0.0046916,1.875
0.35883,-0.063224,0.0016103,0.14533,0.16195,1,-5.8778,2.605e-05,-0.033981,0,0.16439,0.038419,0.3159,-0.15368,-0.15151,-0.0074565,0.0019359,2.5
0.62872,-0.38522,-0.1078,0.91088,1.6852,1,-27.209,-1.4215e-05,-0.13951,1,-0.9291,-0.012806,-0.16988,1.7289,-0.75922,-0.034797,0.0030727,1.625
0.67736,0.45606,-0.43627,-0.2467,1.984,-1,1.2675,-2.0024e-05,0.20162,-1,-1.3463,-2.4076,-0.27577,3.2912,-1.0705,0.033554,-0.0074358,1
