0.43037,-0.36181,0.22421,-0.2622,0.3668,0,-7.0499,-8.8731e-06,-0.12384,-1,0.60899,0.10245,0.15496,0.92205,0.45403,-0.035332,-0.0005781,0,0,0,0.5,0.5,0,4
0.45248,-1.1909,1.232,0.016173,0.31596,0,14.327,-2.4975e-05,0.04574,0,-0.32631,0.84522,-0.049979,-2.51,-0.27633,0.038277,0.0057205,0,0,0,0.5,0.5,0,2
0.45366,0.020103,0.064185,-0.70625,0.20876,0,-10.146,-2.8649e-05,0.011349,0,-0.1689,-0.78119,-0.02268,-2.51,-0.14622,0.027019,-0.00028224,0,0,0,0.5,0.5,0,3
0.39653,-1.0024,0.35997,-0.19237,0.40033,0,-27.464,-1.3218e-05,-0.16613,0,0.70239,0.23051,0.2238,0.92205,0.47859,-0.035332,0.00069899,0,0,0,0.5,0.5,0,3
0.52048,-0.027974,0.53,-1.1955,0.2709,0,-19.342,2.0265e-05,-0.1102,0,0.1195,-0.94767,0.10033,-2.4972,0.019171,1.1102e-16,-8.7167e-05,0,0,0,0.5,0.5,0,3
0.48078,-1.2437,1.2334,0.059017,0.32281,-1,25.318,-2.8551e-05,0.093682,0,-0.48201,0.76838,0.051511,-2.51,-0.53352,0.027019,0.005021,0,0,0,0.5,0.5,0,2
0.31271,-0.46754,0.19345,-0.25586,0.30054,0,-2.007,-2.4802e-05,-0.1151,0,0.49139,0.10245,0.12668,0.92205,0.36471,-0.057415,-0.0005692,0,0,0,0.5,0.5,0,4
0.39471,-0.59185,0.16727,-0.16258,0.27115,-1,17.249,-1.2633e-05,0.21641,0,0.077084,0.12806,0.031622,-2.5228,0.045462,0.086122,0.0033876,0,0,0,0.5,0.5,0,1
0.61891,-1.1132,0.62277,-0.11802,1.1565,0,-14.717,-7.4802e-07,0.0067234,-1,0.3339,1.1013,0.2952,-2.5228,0.038699,0.073074,0.0051074,0,0,0,0.5,0.5,0,1
0.46962,-0.93681,1.426,-0.0016971,0.31094,1,7.1143,-1.8311e-05,0.024942,0,-0.17131,0.67873,0.036252,-0.6019,-0.20756,8.3267e-17,0.0057209,0,0,0,0.5,0.5,0,2
0.43038,-0.0041073,0.39419,-1.0295,0.26956,0,1.3992,-1.1534e-05,-0.042183,-1,0.1524,-0.87083,-0.08285,-2.4972,0.23525,-0.035332,-0.0024838,0,0,0,0.5,0.5,0,3
0.50956,-0.49715,0.29156,-0.26569,0.31647,-1,-7.0419,-4.1427e-06,0.03679,0,0.2176,0.038419,0.3225,-2.51,-0.1049,0.073074,0.0028646,0,0,0,0.5,0.5,0,1
0.51315,-0.015692,1.2331,-1.1661,0.27638,0,-12.958,-2.8727e-05,-0.085756,0,0.33189,-1.1141,0.09666,-2.4972,0.23523,-0.016404,-0.0025411,0,0,0,0.5,0.5,0,3
